"","group","x1","x2","x3","x4"
"1","A",2.27736527620356,1.84435679287252,7.35638095340693,3.74102338112517
"2","A",-0.347710831003788,3.06488700169341,2.95770192921219,-0.958440330801241
"3","A",-3.64296140037377,-0.021714822242882,2.51326284958334,2.85249466424582
"4","A",4.14835598862425,3.25320668563627,3.56996251612973,3.62032538310893
"5","A",-2.52983454204628,3.44196025651941,-7.06613665888227,2.96367128385043
"6","A",-1.30196586450312,-0.0464486283591561,2.78115710216054,6.68870456583131
"7","A",0.0606318982249885,-2.21320822181884,0.458812884456947,4.97331099355347
"8","A",-0.80525076378462,-1.49831486882489,0.946674813602146,7.96512940803617
"9","A",4.88946507627297,1.99537354004855,3.28634994040618,2.71698927772771
"10","A",-0.788879818817342,0.259642543385297,0.461412182053043,2.51083027328854
"11","A",5.1189609484607,3.43924530699587,3.10473516788549,7.54710017290264
"12","A",0.514194430349158,4.26724925386588,4.90641384172018,0.707311509362274
"13","A",-1.14669885100568,1.71445698879685,0.33285944816599,0.695037328034661
"14","A",1.34929222558815,3.48810431991965,1.55570292723485,3.23429079726922
"15","A",0.0148981805634106,0.0589474158260601,-0.0351162224194494,1.5396581133668
"16","A",0.627523163865814,3.41369703798494,5.97967517203633,3.94072816666262
"17","A",1.17730756908179,1.03811655966935,-1.14667599158749,4.95577048100981
"18","A",2.51611686975899,2.98948109183121,4.86230482908184,4.87758380307164
"19","A",-0.373456661982808,4.86962275967147,5.52251195154483,0.87815460150712
"20","A",2.64561081505063,3.97307734126267,2.66396311482827,5.55066990559334
"21","A",1.76616382927634,4.25929368515498,5.90738776386073,1.79684676555088
"22","A",3.54994035435947,3.34342886443852,1.43620910554102,4.65120801549586
"23","A",-1.95783404285513,7.59869355985303,0.237515445241244,1.78101891111608
"24","A",2.69520427461914,1.45884589530722,2.35661515481702,4.0577205069913
"25","A",0.735753604472413,3.93558260062056,0.779297407727212,2.10273569688145
"26","A",2.11028007664408,1.69698711062459,2.3985636635112,6.73222847952578
"27","A",1.35814838435505,1.10176182695184,1.78063079089363,1.44670180669966
"28","A",5.0363834004469,2.2178268552031,1.5110694372647,1.82774987632517
"29","A",-0.0722782189460027,-1.81464077022646,4.91015758278541,1.99694409905297
"30","A",0.0333184676848011,-1.50660223068128,6.22050217688723,5.18662651718191
"31","A",-0.5342671255638,-0.378722347849336,1.54355886165629,4.07594823079556
"32","A",2.41821731445037,1.93508760215722,1.62544895653281,2.63374931912833
"33","A",2.17543530609453,4.42219198050345,1.62452452261199,1.58413639764198
"34","A",1.89670615076759,2.10122110834962,5.73794485677366,6.36460805638616
"35","A",0.436658352290056,-0.961167588646123,1.9519163622561,5.63492567154547
"36","A",-1.69500810613278,0.907778353373766,-0.572127762702339,0.838298645811959
"37","A",1.59832274212498,2.86245749886866,2.56340269374435,4.39201931430609
"38","A",2.49590625440887,1.05838572563813,3.62624995300877,5.72620782488987
"39","A",1.20125835537714,2.01497557106273,0.738834768113028,3.1008922064368
"40","A",1.48817739804569,3.16429356192659,6.8921133003153,2.31380069729503
"41","A",0.174775755358195,0.691833896950753,-2.07424581445808,2.65223429677531
"42","A",1.17690036098528,2.92168540515017,5.87364255602444,4.75419796520509
"43","A",-0.979191214219276,0.573836787224228,-0.756119856268168,3.75002018781057
"44","A",3.18938897176283,2.56486997388743,7.2385076801105,3.59199311940509
"45","A",0.608141301681411,0.753621945106178,0.650573323103147,6.27075573113177
"46","A",2.97456977750934,2.67183703304678,6.39331824463911,3.21701693274852
"47","A",-1.28412177219252,1.64133511052499,0.891449140735654,3.34740000603648
"48","A",2.70681306446124,2.00335929307363,1.34666388241691,6.77494671764023
"49","A",-1.89616776459721,0.764654778878197,0.0398187482951968,6.70676531181916
"50","A",-1.70359976279836,1.32703190584641,7.92110818216482,5.43558401094952
"51","A",1.16987747129372,1.16033911686567,-1.52343935848822,4.93787186285985
"52","A",1.55509895149165,3.05072867307641,7.58472247788822,7.20920023752802
"53","A",3.65334841712182,5.56141939358937,8.81083204556828,6.72611406189721
"54","A",-0.165406543284076,-2.35224420238327,-3.74004183635684,1.03041750233937
"55","A",0.242315413441945,0.448671131760459,2.5781700902441,4.39760195009854
"56","A",1.31007267316499,3.74534188593099,8.81705401572385,5.17315602933788
"57","A",2.02406369849925,1.00123637301117,6.31317653325082,5.46909239719714
"58","A",5.35741885072544,5.35686581764483,3.31633262379195,5.04799793189823
"59","A",-1.54124394076454,1.76967972342246,0.768349615814985,4.15410549690164
"60","A",6.54694014718776,5.54058449203828,5.3577835485536,4.38461471469735
"61","A",2.70505788250323,-0.218928217228193,-2.50847828494015,2.29017593524726
"62","A",0.405771027467429,4.65338714519794,6.15522710971313,3.02922989960122
"63","A",3.7680887909895,2.08785490682196,1.81130431731188,6.13793201110714
"64","A",3.67833074035226,-3.40716844600293,0.853964614043596,6.3423635370341
"65","A",1.04441348838458,5.93927448987424,4.72545995733917,3.29224730930057
"66","A",0.5285486862488,2.98651050057702,2.59890904402325,1.04349602455112
"67","A",1.51827788763079,1.46645871798673,4.90889873584124,4.45388876735809
"68","A",1.3391823853364,1.04166508245571,0.097173213439858,3.65657988148154
"69","A",2.15709662163734,1.91880666011206,7.7188241176391,5.07472335306784
"70","A",0.075968063612244,-1.47164448519153,1.11459491883549,2.7827661139949
"71","A",4.34109529831321,1.53123855635617,7.05460957771219,6.19264681114267
"72","A",0.857556795375318,4.63483624914368,3.89383472368045,-0.0997767189747609
"73","A",-0.707872128505867,-0.719669640589628,1.28712055924565,2.36355112904205
"74","A",1.66991839084054,1.66461348236837,2.56484580659126,5.39666955212004
"75","A",1.83627871138017,4.19639701787809,-3.34404526920831,1.21564324675434
"76","A",2.63748041649884,2.74136704758322,4.68672706550879,8.09156796404291
"77","A",-0.838271575046271,1.5006153955702,0.0254822699190083,0.0891837352881586
"78","A",-2.25865098608297,-0.962306604758263,2.93560962199671,5.23404560435551
"79","A",-0.535684862137445,-1.31842860236567,1.38898060600072,5.54626767299203
"80","A",-2.06238165465786,6.30205525811175,3.04808588856752,0.79274038402532
"81","B",0.453029081864242,0.848151087083079,-1.44129343738032,-0.0456051279810854
"82","B",3.38902219797827,3.82949638476921,7.98103821820174,5.73608146532296
"83","B",-0.0850972574360136,7.01438547772466,2.00476438251669,2.25087528252439
"84","B",1.33123231790487,2.33899277992942,-2.17999801201941,4.45389054269254
"85","B",2.71354204408965,0.322305573711946,2.09583555450091,6.17221180282593
"86","B",-0.738162346254384,4.17359768516511,3.40683478957432,2.91579237165229
"87","B",3.99520017798314,2.14510127253728,3.14926691795367,5.14200381839223
"88","B",-1.07074908493209,2.48512799431691,4.05276049065323,6.15543498474451
"89","B",1.15741144462906,0.634774390868535,4.25629390105733,6.87732791259898
"90","B",4.50293791095892,1.16117969012987,3.46568421278704,9.1350726895772
"91","B",5.72433014014536,5.13799281455037,2.02525039502321,4.08303337229221
"92","B",1.89690210834747,3.87427511038054,4.66996063654381,3.0796353287348
"93","B",2.72492789327775,2.27852914460067,7.27986097880533,6.26794550106844
"94","B",4.38737687321229,-1.16306728943485,3.47919849881706,6.09149376020049
"95","B",0.876432539035713,3.21267837590175,4.1947632840723,4.32549719134421
"96","B",1.24945749786819,-0.150941538416224,3.45973634050193,7.65605352029588
"97","B",0.15384329130018,0.797870357799458,-2.97586946019008,1.49985936506827
"98","B",-1.60440263939326,1.37164300575276,5.57264186571403,4.80894549558087
"99","B",1.43003021215332,2.18552844646147,0.312175949860329,2.83234161145315
"100","B",0.848475961436421,2.01062286796878,-2.67315528108461,2.10861306187304
"101","B",1.77964434959172,3.23674989099142,6.61904430172244,6.98951729471202
"102","B",1.02445072490662,-0.219808036815507,5.69829326824724,1.9979958718918
"103","B",-4.81282870834997,-1.2161777858418,0.47334108026348,8.03111791898981
"104","B",0.268481565290212,0.223646702755437,-0.831370887641477,4.7065592497581
"105","B",1.03609595816653,2.30121451707111,0.836409662547066,1.71889194986563
"106","B",-0.239558650111495,-0.848836191623648,3.7107242512214,2.53784565786315
"107","B",3.46152143410491,-1.88799845337026,-6.32354341957572,7.07312818477025
"108","B",-0.218817790315289,-2.65683704550277,-4.97457683157413,9.65922520240574
"109","B",3.09880899754855,0.221798469729672,-0.727438157782177,4.11971993043284
"110","B",3.07824078734461,1.38351633769211,3.32872183914871,6.7784329967367
"111","B",0.992677417308104,1.44091356678855,-0.745791771099426,4.38309636875287
"112","B",5.20034029751202,6.62666645286271,7.89053245881972,4.76040252188298
"113","B",0.792107452122011,3.22510789092633,1.15300080102949,-0.710644495622603
"114","B",-1.50433006099029,2.96397464564057,0.190579994273116,5.17460008125039
"115","B",-0.279736389874071,-0.213110469502534,6.63327359232127,3.46002924916626
"116","B",4.24164823520529,-0.187806615751515,3.2871986233081,6.42831940542536
"117","B",0.710388287995039,0.244406542576864,3.14244438630132,7.64417341787871
"118","B",0.0297379446266935,2.31856633892058,2.85956857832173,4.15091996525314
"119","B",5.76128222362844,8.17649251011646,4.02531504932793,5.98809837658573
"120","B",1.12543285030612,1.34436976871861,-1.61658653126477,6.5812954068436
"121","B",-1.42467370924192,5.51221502621134,2.18310137434137,4.57786588943093
"122","B",1.84532687681384,-2.48262429949614,5.71001944351638,6.03969060503779
"123","B",-0.423668942235604,-3.57104018225466,-1.0797540156858,3.97153835611716
"124","B",-2.16451438462118,1.24541896803561,3.53173801276048,3.647285412425
"125","B",1.11150954952531,2.59602041800434,6.55447175039176,4.36531918119511
"126","B",-0.754569994745602,3.20871811344044,8.00946373227324,3.98194756016687
"127","B",5.98728802809255,1.8209365850083,3.26144313626003,5.55930303090612
"128","B",1.12400148535025,1.75114310392382,6.41033011339237,3.75685046835172
"129","B",2.80592408922723,-1.08391190429199,1.94995150453439,7.31898891584126
"130","B",0.012531403988213,0.563739206198401,-1.39513724087593,3.88908204175023
"131","B",5.20317478857026,1.83439861845449,4.45715093853825,0.223744852894396
"132","B",1.47982176320534,2.74500569022356,7.62209973024881,3.39743443330402
"133","B",-3.65309441846798,1.80967812213948,3.73693005689799,-1.73789156502226
"134","B",1.030755267231,-0.366371476388279,1.36173744941026,3.80460719719148
"135","B",3.59348521235574,0.511730034003861,2.76704623405994,6.32070814321672
"136","B",-0.412011111423079,3.17212832421053,8.59195607273127,6.55677421538784
"137","B",2.9896222451022,0.194271289707334,-1.82583985774781,3.6416161874376
"138","B",-3.47499531948086,-1.32651764476935,0.152847957970856,2.44174080095245
"139","B",3.52666846759941,4.01710933200654,7.27254281101982,5.9673732844411
"140","B",2.75319864142092,1.44584014549652,2.10075032999385,2.78888049482498
"141","B",0.584134027467063,1.56815505234981,4.82814854852825,0.909266113521491
"142","B",0.548863071568769,4.8181059959078,1.04891015730614,4.28325564744214
"143","B",-0.363080901577621,-1.95988751335144,-3.04138458111736,4.20407646371033
"144","B",0.325614195958275,3.55807661074262,7.57285229737065,6.40823196917471
"145","B",1.68420685810695,-0.819911145247343,3.09163301125335,8.50803773606073
"146","B",4.95946402286645,-2.75575717066916,1.71766213971582,8.45710452963816
"147","B",-0.453116483363117,-1.81577465685144,-0.951896895264985,5.87291471767621
"148","B",3.83096641604465,2.89108250933932,6.93670341713161,5.20536020885675
"149","B",-2.4444398171702,4.18265344403602,1.92816723042219,3.33360564616162
"150","B",1.25630749480333,7.61085757641209,8.65314149443387,5.0361982626958
"151","B",4.08087133870066,6.96039860407719,4.62756702624291,4.33348846430738
"152","B",3.38950656849063,-0.412467200685835,4.9270289149345,5.81213179508761
"153","B",1.72304773077907,1.95935312311542,3.96529341594763,4.68952512538687
"154","B",-3.21496067377179,0.815278242530468,1.65189174445054,4.58839828869785
"155","B",-1.50529929466391,-1.73774208245026,0.101804534362158,-1.57806462603296
"156","B",3.6056403359432,2.9905694186983,3.82527354657456,1.10597301870154
"157","B",0.170840742649469,4.02855619000966,2.99706224660327,6.18760872228845
"158","B",1.10485270556779,5.00909552811498,3.02598030779531,4.0046609773366
"159","B",-0.942115771994686,-0.926365921619384,0.834894496704974,5.3647435613686
"160","B",1.26819175598294,-3.49606196111979,1.77733643885576,4.47527378657199
"161","C",-1.88891887859457,2.77853818795444,0.304394867653796,-0.03330608066031
"162","C",1.29828887483023,5.05695819863621,7.17511030391254,3.03628341451208
"163","C",0.222511910832436,2.38581451881079,4.10962142566801,2.24569222343836
"164","C",-2.39702932995831,1.62855345379105,-1.40847660193659,2.88006751212522
"165","C",2.82631660096677,0.691971201328798,4.96856572730029,3.03706044444906
"166","C",-0.939085423751984,6.24376469716041,-2.38033042179398,0.688240857109166
"167","C",0.749043230009176,0.679582432264557,4.80809307717042,3.67915525727183
"168","C",1.4276042435481,4.09930353142301,5.05588152620068,6.47107577467288
"169","C",-1.94774303130183,0.0672557850855373,3.34688661414333,6.0071447277596
"170","C",2.84963035301221,-0.05161867243726,1.45581358918016,10.1465270457773
"171","C",1.75823056959972,2.44783708864309,3.63970867155515,4.31569281185201
"172","C",0.156618690758885,-0.317231505532168,1.0615241320406,1.40853538136862
"173","C",0.898682346496918,0.851134715545694,-0.778222906935206,1.09126985125595
"174","C",2.4424284915778,6.20269917643389,3.07482345513528,2.41669471106903
"175","C",-1.44684476883834,3.58430065440874,6.48111497338357,4.00541532282851
"176","C",0.718633087033548,0.575801597406061,4.09588750420673,5.78479837859547
"177","C",0.576902839217651,3.01263561059709,5.69217244337657,3.06121364331
"178","C",3.1701139129713,4.79118481807174,8.15772883938589,5.88811160109618
"179","C",0.104080172486179,-0.825005163603215,1.95950262394659,8.9702278901388
"180","C",4.19472292125912,-0.421796342770335,3.68733360326363,5.53706093158665
"181","C",1.32645593398592,2.48741179817016,3.13021553282355,4.45361564473662
"182","C",0.274655995661677,-3.09922921868937,-2.05669534499516,3.79903056718754
"183","C",-0.461565882201797,0.506153493145672,-0.564084454158606,5.05349605303422
"184","C",0.370590212679693,2.64269980050856,9.05385073045631,5.93095018554231
"185","C",2.2696622986173,0.0710225902638251,1.57734990035968,3.31621933070092
"186","C",1.47009377247904,2.05911122177229,4.20848074645491,5.8301670250707
"187","C",-1.20559929361499,4.06428764698429,-1.3568861386255,1.22437184451641
"188","C",0.0235228191547865,2.68243061091054,2.76821641604065,0.844362244684351
"189","C",0.218770126817816,2.55176556621227,-1.74893664666241,0.332883110988904
"190","C",1.81470435903061,-0.142486983860153,5.12915538044316,6.24684404874013
"191","C",0.904255774499014,0.690152376280935,5.23601018707073,4.20309765071359
"192","C",-0.0178106709039265,-0.79470079070459,4.64408026445453,3.87174463426576
"193","C",0.61590376397484,3.44530285486405,3.81826517257103,1.45512043858052
"194","C",1.29414815154866,3.80200444287288,3.55393423402593,3.100032348355
"195","C",0.787500154137115,5.10886120930103,6.68123327324725,1.22440469383014
"196","C",-0.319637939434275,2.7147307482665,4.32900781044417,3.43174502992336
"197","C",-3.3932730380205,4.49313438044011,4.45297872293158,2.87232504464817
"198","C",0.545161393396377,-0.472573814122649,1.83617615414727,6.31995661511285
"199","C",6.944493745506,4.28220347670918,6.09987224803391,6.82260513275678
"200","C",-0.653967869116136,4.44499376191074,3.26772579044097,2.24091390933085
"201","C",0.7177354147251,2.87125117530206,3.81173093639258,5.72490727189388
"202","C",1.52920643642075,1.26042410660844,1.17063005013642,2.96342990943444
"203","C",-0.790865766616766,3.43185769605764,2.57543422435726,1.58602808791804
"204","C",1.02903094988376,7.03289456946098,6.8762069379916,4.59324451932697
"205","C",3.98974400628222,4.17734186767728,3.27986522474188,3.50449615834899
"206","C",3.98343454656897,6.20053096045265,7.63180935025639,2.73019451332453
"207","C",-0.703910902336477,2.03602994724483,3.92146612168281,2.60738481221518
"208","C",0.715916429885551,0.963550454023681,-0.126002839402597,6.86099184218761
"209","C",2.83394414774301,4.63781974264311,6.34640254632944,4.28102748975803
"210","C",0.220796934644222,2.0492123117467,3.90296639696289,3.4733506838918
"211","C",4.64753055513894,2.91794132841783,2.50512637979312,5.49431815673211
"212","C",0.741761743128398,0.580798129815458,3.37321279048236,3.19717427756471
"213","C",-0.300558747618163,1.75338244344283,1.64244781575948,3.52681738532154
"214","C",-1.74576990893497,2.31018435461165,5.45586070384448,5.35509735280946
"215","C",-2.2495310212182,2.20909277788914,6.4964341340701,5.91601404199474
"216","C",-1.43536861439644,1.14799362640596,4.406335011682,4.39697326184236
"217","C",5.78483585654919,1.64904526176401,-0.47530497311909,5.5294696306829
"218","C",1.33290525324708,2.91499265472665,3.1556975186639,3.06914474415923
"219","C",-1.29192965456976,4.24807952607574,1.88973746631122,5.12862407918119
"220","C",-0.361083853633617,2.21866660845193,-2.31273755230918,2.55764972951951
"221","C",1.38531076192421,0.664126894738786,3.55442198178896,3.23813447093722
"222","C",0.985942345353512,2.63226157364381,2.74110725120801,2.96179229458628
"223","C",3.88226038991328,1.90498531120487,2.61439358853474,7.36644149110642
"224","C",4.33350614425565,2.96179136572952,3.98441093225839,3.98326893837401
"225","C",1.1401031077443,1.37748597024643,3.97368513328967,1.96593265617222
"226","C",-2.067891635604,-1.94013098039181,-1.90490914461835,6.35649913318453
"227","C",4.42439454267429,6.23481248943981,8.13185965652229,2.4887834346064
"228","C",-1.96752771988595,2.5064581374419,3.51434909531136,1.68665395460017
"229","C",0.69525423308217,1.00853497435499,3.31611439971809,3.83116215451914
"230","C",0.157268291548669,2.73798094742433,5.33232383300532,9.06538098776193
"231","C",0.279755396912758,1.07196007837598,5.94118284415837,3.78627834339942
"232","C",2.50146620524671,1.73455037692103,1.10143449552535,4.23973005080695
"233","C",1.35902792256215,-0.532303672588676,1.51125278636434,4.6717230547211
"234","C",-0.627888741901918,1.15493192282844,-0.887416872724184,4.0805820422758
"235","C",-1.83768795357531,0.708951641899622,-1.16459199524877,5.24312583713611
"236","C",2.31489407724937,4.72572133246028,3.99613570191085,5.02879826581406
"237","C",1.44076922222614,3.24257381660525,-0.98616506453745,6.94551353634941
"238","C",-2.38770167610297,-4.76097958704531,0.18718182735025,7.05050960494476
"239","C",-2.80781931026607,2.52831725341671,2.39710731659234,6.50736589738889
"240","C",-0.0706387358329275,2.97905287267777,3.19244159688239,6.19711382165347
"241","D",0.0323015485285101,3.86866610855589,7.06936588494026,7.14030865566979
"242","D",2.29982120956827,2.13124122679254,0.883028652707474,2.69631773343489
"243","D",-0.74247275733035,2.43624001187445,2.28397493021654,4.45721280438109
"244","D",2.15771137205736,2.48196647534268,4.93686349419488,6.5779390030173
"245","D",0.233531335926151,-0.442860770028884,5.66839855227742,8.05121054198501
"246","D",3.40281065051523,4.32136409593525,9.50987228901232,7.67783678456396
"247","D",1.25761489164658,2.1441728955558,4.15765490317705,7.2031541604764
"248","D",-0.470213342228093,1.66913349345056,-0.25203792457311,0.379312051949438
"249","D",-3.58857316213063,3.02164544038662,2.75619945237788,0.299486069313951
"250","D",0.911394685481011,1.55629522558731,5.30335215333228,8.00416287595323
"251","D",0.789501556597891,1.2645246535197,1.77539546071629,1.84035144392547
"252","D",3.33217926251932,2.50416532798287,8.47293866819287,6.03019383616566
"253","D",0.622729809582799,4.50858586529216,3.54070051424237,3.81042024134185
"254","D",-3.0239827572993,0.8065077567257,-1.09413508554228,4.36362354122335
"255","D",-4.08756658057705,1.46288555836577,0.059841298566834,5.74338235000412
"256","D",-0.124587984389697,3.411153927821,1.0963073761544,2.93163388176343
"257","D",-1.15967205853922,3.00182508527923,5.68069194339281,1.42634125476239
"258","D",-0.208427960676735,5.28788499784216,2.93427820850692,3.70290651928098
"259","D",3.42685739702243,1.86854565586317,6.69075580757723,4.55392798141084
"260","D",0.0819110709049747,0.454949457124438,1.36802710270583,5.61127522757947
"261","D",-1.79484437060336,-0.92527761247572,9.62198942616854,3.25324886837154
"262","D",-0.755828322593456,1.40547155817791,2.29293562468002,4.60839000376918
"263","D",2.1641231453147,-0.667350992545894,3.41766328718356,6.66578264359086
"264","D",0.275591829529608,0.164493496789082,4.29570834087114,8.29671584733242
"265","D",0.474030048614383,-1.22523678467069,4.2870733857609,5.94218697737439
"266","D",1.8515817529495,4.67382345054578,1.50720261003511,4.89022875245517
"267","D",1.99047775945095,4.26186176762733,2.12583045637148,2.53511069232627
"268","D",0.735674286494673,0.34924072077041,3.55793776826892,4.04687311931017
"269","D",1.48430217310145,1.66226091480033,4.46491559686415,0.254503900656507
"270","D",-0.0940144790217952,-0.839285303838913,1.71767856670388,2.58225254153207
"271","D",0.685719915190995,-0.140172656070435,0.604015488426955,4.31517062669221
"272","D",0.114731165063117,3.99571130383683,2.50482825899677,0.27086067610797
"273","D",3.78477545888183,3.28254618815152,11.1363945158827,7.89006728618897
"274","D",-1.22751630355159,3.42196684666924,4.12018689291926,3.92981014405615
"275","D",0.128258803724221,-2.40123143131041,-2.36698217831236,5.97817944001778
"276","D",1.94133676672555,3.32762057966578,5.68868187149718,1.86358902737212
"277","D",2.51417057080778,-5.15333407789469,0.246476335218991,6.25506960118171
"278","D",2.36132894565005,0.951153937197384,1.07332599501353,2.48604026431727
"279","D",-0.441646451746158,6.50130582106912,5.0453834954327,2.73725810984306
"280","D",-1.05636527008103,4.04647811377558,3.10476457858679,3.60044853487098
"281","D",3.039361193838,4.12532631067508,4.51814031916713,4.77611012538788
"282","D",2.25905009208976,1.80058267851551,3.29365851368416,7.76733816122237
"283","D",0.700796167286716,2.95628396565627,10.7759266845514,8.90562115080155
"284","D",-3.57467027003699,2.42617587269679,-1.53938316994916,0.407061661547229
"285","D",2.51617650805896,-1.50590017016222,1.63319084728718,7.49521336689517
"286","D",4.53251971544087,2.90769137586157,6.38444471360709,3.85821869062134
"287","D",0.860178464242916,0.929965482840654,-0.692856486376314,1.07646511103395
"288","D",3.5895244028534,4.30489072742075,5.86888316698936,5.55028026036871
"289","D",-3.12823239296017,4.78638944675471,1.80282979734576,-2.6930554432444
"290","D",5.31731915406226,2.77772838047053,3.03994865388607,4.11824265540891
"291","D",-0.218632751521878,1.54573100062402,5.30135368100011,3.69838546339824
"292","D",2.36636380454318,3.51826495660892,9.62668296134783,5.62003522450954
"293","D",-1.2310235370266,-0.602534174196308,-1.73441728232986,3.47351592315596
"294","D",-1.14108415301083,4.69441831094857,4.20730114216139,2.70121932283963
"295","D",-3.62315320735514,-3.44069310829499,1.80678014124054,4.62444844942698
"296","D",0.634039155765904,-1.30300457716724,2.86368551313974,5.82288761182516
"297","D",-1.15834657075341,0.105347857405947,3.9719604533147,5.59261114078998
"298","D",-3.84813312631097,-2.91329232384968,-2.87799187515829,5.41381093436418
"299","D",2.40647359034059,1.66412637257447,1.46811084286844,6.53149127261286
"300","D",3.11863226929129,4.909524505603,8.04542815781927,4.00931085488369
"301","D",1.35265467209677,4.05619211260009,3.70910140972923,2.58547936633333
"302","D",0.331527860003231,1.13810791302434,0.595515955793931,0.821844665623276
"303","D",5.48955262585743,5.61027813182363,7.77986275426423,8.09586564020577
"304","D",-3.49135454931173,3.04858374408311,-1.05773776819352,0.95143849169455
"305","D",1.21048786855529,1.94775618225259,-0.197930139595176,-0.195603318952243
"306","D",0.384075438659553,2.01467720845447,4.84562909565439,5.76361079243142
"307","D",-1.60316802904574,-0.0900495136369024,-1.44072913947981,5.93464490426026
"308","D",-4.25309312505714,3.3460747516273,3.91703411442588,2.28803926626602
"309","D",-1.79566843783628,2.47688476602057,0.405317951351234,2.98485970562446
"310","D",0.86207230358708,0.384024548584796,3.4320607811192,2.29165381513081
"311","D",1.76977701337329,-0.57291820895747,-3.10452804332162,5.37772858532689
"312","D",-1.48326599732665,-2.71469017668784,-1.45320497284101,7.82081878648931
"313","D",0.495010454641548,1.0435447243092,2.4862987657433,4.67596111194026
"314","D",-0.9526089399443,-3.95775213565459,-4.93493660677475,3.87358172474744
"315","D",3.84100438081452,-0.0475026080457859,2.15390150077739,5.89498015136771
"316","D",-0.794462143250431,-1.70227027280932,-1.3176652907017,5.08006527571684
"317","D",3.56206349508716,2.8128083806958,2.64012051924739,8.41696486074745
"318","D",-0.23875504861613,0.524506710605415,-0.313690164741265,1.23513836825193
"319","D",2.88682685273583,2.80265924093556,7.26479105228026,1.67493001748478
"320","D",0.956537277239975,-3.6239381054466,0.187567028596409,4.48385531560325
